collected_at,source_url,name,foil_status,price,url,print_variation,image_url,cn_price,en_price,set_number,raw_text
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Stargazer,foil,0.13,https://bilgewatermarket.com/cards/VEN-098?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-098-EN-7CMTOXwI.png,¥0.51,$0.13,,Stargazer VEN-098/166 Foiled CN ¥0.51 EN $0.13
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Stargazer,nonfoil,0.05,https://bilgewatermarket.com/cards/VEN-098,normal,https://bilgewatermarket.com/assets/VEN-098-EN-7CMTOXwI.png,¥0.50,$0.05,,Stargazer VEN-098/166 CN ¥0.50 EN $0.05
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Tornado Warrior,foil,0.29,https://bilgewatermarket.com/cards/VEN-099?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-099-EN-B9G9hLDc.png,¥2.53,$0.29,,Tornado Warrior VEN-099/166 Foiled CN ¥2.53 EN $0.29
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Tornado Warrior,nonfoil,0.09,https://bilgewatermarket.com/cards/VEN-099,normal,https://bilgewatermarket.com/assets/VEN-099-EN-B9G9hLDc.png,¥0.58,$0.09,,Tornado Warrior VEN-099/166 CN ¥0.58 EN $0.09
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Up from the Deep,foil,0.70,https://bilgewatermarket.com/cards/VEN-100?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-100-EN-CDeicDP5.png,¥1.99,$0.70,,Up from the Deep VEN-100/166 Foiled CN ¥1.99 EN $0.70
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Up from the Deep,nonfoil,0.14,https://bilgewatermarket.com/cards/VEN-100,normal,https://bilgewatermarket.com/assets/VEN-100-EN-CDeicDP5.png,¥0.59,$0.14,,Up from the Deep VEN-100/166 CN ¥0.59 EN $0.14
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Gust Monk,foil,0.33,https://bilgewatermarket.com/cards/VEN-101?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-101-EN-Cfs11m7w.png,¥3.53,$0.33,,Gust Monk VEN-101/166 Foiled CN ¥3.53 EN $0.33
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Gust Monk,nonfoil,0.13,https://bilgewatermarket.com/cards/VEN-101,normal,https://bilgewatermarket.com/assets/VEN-101-EN-Cfs11m7w.png,¥1.34,$0.13,,Gust Monk VEN-101/166 CN ¥1.34 EN $0.13
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Ravenbloom Prefect,foil,1.29,https://bilgewatermarket.com/cards/VEN-102?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-102-EN-E3NZ3v4J.png,¥8.21,$1.29,,Ravenbloom Prefect VEN-102/166 Foiled CN ¥8.21 EN $1.29
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Ravenbloom Prefect,nonfoil,0.19,https://bilgewatermarket.com/cards/VEN-102,normal,https://bilgewatermarket.com/assets/VEN-102-EN-E3NZ3v4J.png,¥1.83,$0.19,,Ravenbloom Prefect VEN-102/166 CN ¥1.83 EN $0.19
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Shadows of the Past,foil,0.34,https://bilgewatermarket.com/cards/VEN-103?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-103-EN-CnLVojsO.png,¥3.77,$0.34,,Shadows of the Past VEN-103/166 Foiled CN ¥3.77 EN $0.34
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Shadows of the Past,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-103,normal,https://bilgewatermarket.com/assets/VEN-103-EN-CnLVojsO.png,¥1.11,$0.10,,Shadows of the Past VEN-103/166 CN ¥1.11 EN $0.10
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Tail-Cloaked Matriarch,foil,0.55,https://bilgewatermarket.com/cards/VEN-104?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-104-EN-g6J6Ukj4.png,¥3.55,$0.55,,Tail-Cloaked Matriarch VEN-104/166 Foiled CN ¥3.55 EN $0.55
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Tail-Cloaked Matriarch,nonfoil,0.17,https://bilgewatermarket.com/cards/VEN-104,normal,https://bilgewatermarket.com/assets/VEN-104-EN-g6J6Ukj4.png,¥1.95,$0.17,,Tail-Cloaked Matriarch VEN-104/166 CN ¥1.95 EN $0.17
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Twilight Step,foil,0.32,https://bilgewatermarket.com/cards/VEN-105?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-105-EN-sXCnXaRy.png,¥1.02,$0.32,,Twilight Step VEN-105/166 Foiled CN ¥1.02 EN $0.32
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Twilight Step,nonfoil,0.07,https://bilgewatermarket.com/cards/VEN-105,normal,https://bilgewatermarket.com/assets/VEN-105-EN-sXCnXaRy.png,¥0.51,$0.07,,Twilight Step VEN-105/166 CN ¥0.51 EN $0.07
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Wind and Ghosts,foil,0.59,https://bilgewatermarket.com/cards/VEN-106?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-106-EN-DMu1DLbf.png,¥3.99,$0.59,,Wind and Ghosts VEN-106/166 Foiled CN ¥3.99 EN $0.59
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Wind and Ghosts,nonfoil,0.14,https://bilgewatermarket.com/cards/VEN-106,normal,https://bilgewatermarket.com/assets/VEN-106-EN-DMu1DLbf.png,¥1.90,$0.14,,Wind and Ghosts VEN-106/166 CN ¥1.90 EN $0.14
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Decree of Discord,nonfoil,0.22,https://bilgewatermarket.com/cards/VEN-107,normal,https://bilgewatermarket.com/assets/VEN-107-EN-D-gVhqXY.png,¥1.50,$0.22,,Decree of Discord VEN-107/166 CN ¥1.50 EN $0.22
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Forgotten Relic,nonfoil,0.16,https://bilgewatermarket.com/cards/VEN-108,normal,https://bilgewatermarket.com/assets/VEN-108-EN-CFAyxxig.png,¥0.66,$0.16,,Forgotten Relic VEN-108/166 CN ¥0.66 EN $0.16
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Illaoi, Prophet of the Great Kraken",nonfoil,0.21,https://bilgewatermarket.com/cards/VEN-109,normal,https://bilgewatermarket.com/assets/VEN-109-EN-hIJHzxhp.png,¥1.34,$0.21,,"Illaoi, Prophet of the Great Kraken VEN-109/166 CN ¥1.34 EN $0.21"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Mel, Defiant Soul",nonfoil,0.14,https://bilgewatermarket.com/cards/VEN-110,normal,https://bilgewatermarket.com/assets/VEN-110-EN-CDeRZYEh.png,¥1.53,$0.14,,"Mel, Defiant Soul VEN-110/166 CN ¥1.53 EN $0.14"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Mel, Defiant Soul",nonfoil,1.33,https://bilgewatermarket.com/cards/VEN-110a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-110a-EN-ChC82MvM.png,¥5.19,$1.33,,"Mel, Defiant Soul VEN-110A/166 Showcase CN ¥5.19 EN $1.33"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Minah Swiftfoot,nonfoil,0.20,https://bilgewatermarket.com/cards/VEN-111,normal,https://bilgewatermarket.com/assets/VEN-111-EN-CCUPoBUU.png,¥0.52,$0.20,,Minah Swiftfoot VEN-111/166 CN ¥0.52 EN $0.20
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Zed, Without a Sound",nonfoil,0.23,https://bilgewatermarket.com/cards/VEN-112,normal,https://bilgewatermarket.com/assets/VEN-112-EN-cv7eYR1P.png,¥1.08,$0.23,,"Zed, Without a Sound VEN-112/166 CN ¥1.08 EN $0.23"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Zed, Without a Sound",nonfoil,3.48,https://bilgewatermarket.com/cards/VEN-112a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-112a-EN-ajY8ipqJ.png,¥6.91,$3.48,,"Zed, Without a Sound VEN-112A/166 Showcase CN ¥6.91 EN $3.48"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Kennen, Storm of Shuriken",nonfoil,1.70,https://bilgewatermarket.com/cards/VEN-113,normal,https://bilgewatermarket.com/assets/VEN-113-EN-DC0HFiXj.png,¥12.24,$1.70,,"Kennen, Storm of Shuriken VEN-113/166 CN ¥12.24 EN $1.70"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Kennen, Storm of Shuriken",nonfoil,4.32,https://bilgewatermarket.com/cards/VEN-113a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-113a-EN-BIhr190O.png,¥23.10,$4.32,,"Kennen, Storm of Shuriken VEN-113A/166 Showcase CN ¥23.10 EN $4.32"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Kharox,nonfoil,4.65,https://bilgewatermarket.com/cards/VEN-114,normal,https://bilgewatermarket.com/assets/VEN-114-EN-CQZ3mmbC.png,¥15.37,$4.65,,Kharox VEN-114/166 CN ¥15.37 EN $4.65
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Ocean Drake,nonfoil,1.24,https://bilgewatermarket.com/cards/VEN-115,normal,https://bilgewatermarket.com/assets/VEN-115-EN-D0nMt3w8.png,¥6.27,$1.24,,Ocean Drake VEN-115/166 CN ¥6.27 EN $1.24
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Dragon Form,foil,0.28,https://bilgewatermarket.com/cards/VEN-116?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-116-EN-Bt8UgnTk.png,¥1.13,$0.28,,Dragon Form VEN-116/166 Foiled CN ¥1.13 EN $0.28
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Dragon Form,nonfoil,0.09,https://bilgewatermarket.com/cards/VEN-116,normal,https://bilgewatermarket.com/assets/VEN-116-EN-Bt8UgnTk.png,¥0.52,$0.09,,Dragon Form VEN-116/166 CN ¥0.52 EN $0.09
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Disciple of Shen,foil,0.21,https://bilgewatermarket.com/cards/VEN-117?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-117-EN-B_yM4GJW.png,¥1.30,$0.21,,Disciple of Shen VEN-117/166 Foiled CN ¥1.30 EN $0.21
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Disciple of Shen,nonfoil,0.06,https://bilgewatermarket.com/cards/VEN-117,normal,https://bilgewatermarket.com/assets/VEN-117-EN-B_yM4GJW.png,¥0.50,$0.06,,Disciple of Shen VEN-117/166 CN ¥0.50 EN $0.06
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Horns of the Dragon,foil,0.14,https://bilgewatermarket.com/cards/VEN-118?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-118-EN-4sJWjecS.png,¥0.50,$0.14,,Horns of the Dragon VEN-118/166 Foiled CN ¥0.50 EN $0.14
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Horns of the Dragon,nonfoil,0.03,https://bilgewatermarket.com/cards/VEN-118,normal,https://bilgewatermarket.com/assets/VEN-118-EN-4sJWjecS.png,¥0.50,$0.03,,Horns of the Dragon VEN-118/166 CN ¥0.50 EN $0.03
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Keeper of Law,foil,0.14,https://bilgewatermarket.com/cards/VEN-119?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-119-EN-B94zn0sC.png,¥0.63,$0.14,,Keeper of Law VEN-119/166 Foiled CN ¥0.63 EN $0.14
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Keeper of Law,nonfoil,0.06,https://bilgewatermarket.com/cards/VEN-119,normal,https://bilgewatermarket.com/assets/VEN-119-EN-B94zn0sC.png,¥0.50,$0.06,,Keeper of Law VEN-119/166 CN ¥0.50 EN $0.06
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Masa, Crashing Thunder",foil,0.16,https://bilgewatermarket.com/cards/VEN-120?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-120-EN-DHcPgd86.png,¥0.51,$0.16,,"Masa, Crashing Thunder VEN-120/166 Foiled CN ¥0.51 EN $0.16"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Masa, Crashing Thunder",nonfoil,0.07,https://bilgewatermarket.com/cards/VEN-120,normal,https://bilgewatermarket.com/assets/VEN-120-EN-DHcPgd86.png,¥0.50,$0.07,,"Masa, Crashing Thunder VEN-120/166 CN ¥0.50 EN $0.07"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Reluctant Leader,foil,0.13,https://bilgewatermarket.com/cards/VEN-121?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-121-EN-BbtJBtUW.png,¥0.50,$0.13,,Reluctant Leader VEN-121/166 Foiled CN ¥0.50 EN $0.13
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Reluctant Leader,nonfoil,0.06,https://bilgewatermarket.com/cards/VEN-121,normal,https://bilgewatermarket.com/assets/VEN-121-EN-BbtJBtUW.png,¥0.50,$0.06,,Reluctant Leader VEN-121/166 CN ¥0.50 EN $0.06
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Solari Sunhawk,foil,0.35,https://bilgewatermarket.com/cards/VEN-122?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-122-EN-0YWRcky6.png,¥0.66,$0.35,,Solari Sunhawk VEN-122/166 Foiled CN ¥0.66 EN $0.35
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Solari Sunhawk,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-122,normal,https://bilgewatermarket.com/assets/VEN-122-EN-0YWRcky6.png,¥0.50,$0.10,,Solari Sunhawk VEN-122/166 CN ¥0.50 EN $0.10
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Soulspinner,foil,0.16,https://bilgewatermarket.com/cards/VEN-123?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-123-EN-DsL_H6zs.png,¥0.53,$0.16,,Soulspinner VEN-123/166 Foiled CN ¥0.53 EN $0.16
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Soulspinner,nonfoil,0.04,https://bilgewatermarket.com/cards/VEN-123,normal,https://bilgewatermarket.com/assets/VEN-123-EN-DsL_H6zs.png,¥0.50,$0.04,,Soulspinner VEN-123/166 CN ¥0.50 EN $0.04
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Escaped Grayback,foil,0.39,https://bilgewatermarket.com/cards/VEN-124?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-124-EN-BgPMS7JC.png,¥1.11,$0.39,,Escaped Grayback VEN-124/166 Foiled CN ¥1.11 EN $0.39
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Escaped Grayback,nonfoil,0.20,https://bilgewatermarket.com/cards/VEN-124,normal,https://bilgewatermarket.com/assets/VEN-124-EN-BgPMS7JC.png,¥0.67,$0.20,,Escaped Grayback VEN-124/166 CN ¥0.67 EN $0.20
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Hungry Wolf,foil,0.19,https://bilgewatermarket.com/cards/VEN-125?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-125-EN-ygpWWhje.png,¥1.00,$0.19,,Hungry Wolf VEN-125/166 Foiled CN ¥1.00 EN $0.19
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Hungry Wolf,nonfoil,0.05,https://bilgewatermarket.com/cards/VEN-125,normal,https://bilgewatermarket.com/assets/VEN-125-EN-ygpWWhje.png,¥0.51,$0.05,,Hungry Wolf VEN-125/166 CN ¥0.51 EN $0.05
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Ki Barrier,foil,0.36,https://bilgewatermarket.com/cards/VEN-126?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-126-EN-U5km56qq.png,¥3.31,$0.36,,Ki Barrier VEN-126/166 Foiled CN ¥3.31 EN $0.36
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Ki Barrier,nonfoil,0.17,https://bilgewatermarket.com/cards/VEN-126,normal,https://bilgewatermarket.com/assets/VEN-126-EN-U5km56qq.png,¥1.12,$0.17,,Ki Barrier VEN-126/166 CN ¥1.12 EN $0.17
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Lacerate,foil,0.34,https://bilgewatermarket.com/cards/VEN-127?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-127-EN-EQ1Hrn1v.png,¥3.90,$0.34,,Lacerate VEN-127/166 Foiled CN ¥3.90 EN $0.34
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Lacerate,nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-127,normal,https://bilgewatermarket.com/assets/VEN-127-EN-EQ1Hrn1v.png,¥1.92,$0.10,,Lacerate VEN-127/166 CN ¥1.92 EN $0.10
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Noxian Emissary,foil,0.39,https://bilgewatermarket.com/cards/VEN-128?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-128-EN-CGePnjX8.png,¥3.00,$0.39,,Noxian Emissary VEN-128/166 Foiled CN ¥3.00 EN $0.39
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Noxian Emissary,nonfoil,0.14,https://bilgewatermarket.com/cards/VEN-128,normal,https://bilgewatermarket.com/assets/VEN-128-EN-CGePnjX8.png,¥1.26,$0.14,,Noxian Emissary VEN-128/166 CN ¥1.26 EN $0.14
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Sacred Protector,foil,0.34,https://bilgewatermarket.com/cards/VEN-129?print_variation=foiled,foiled,https://bilgewatermarket.com/assets/VEN-129-EN-Dvn8dDbH.png,¥0.51,$0.34,,Sacred Protector VEN-129/166 Foiled CN ¥0.51 EN $0.34
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Sacred Protector,nonfoil,0.08,https://bilgewatermarket.com/cards/VEN-129,normal,https://bilgewatermarket.com/assets/VEN-129-EN-Dvn8dDbH.png,¥0.51,$0.08,,Sacred Protector VEN-129/166 CN ¥0.51 EN $0.08
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Aurok General,nonfoil,0.12,https://bilgewatermarket.com/cards/VEN-130,normal,https://bilgewatermarket.com/assets/VEN-130-EN-BJk1OtBj.png,¥0.63,$0.12,,Aurok General VEN-130/166 CN ¥0.63 EN $0.12
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Decree of Unity,nonfoil,0.47,https://bilgewatermarket.com/cards/VEN-131,normal,https://bilgewatermarket.com/assets/VEN-131-EN-KJm7m92q.png,¥2.41,$0.47,,Decree of Unity VEN-131/166 CN ¥2.41 EN $0.47
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Fallen Feline,nonfoil,0.22,https://bilgewatermarket.com/cards/VEN-132,normal,https://bilgewatermarket.com/assets/VEN-132-EN-NGraPDZw.png,¥2.48,$0.22,,Fallen Feline VEN-132/166 CN ¥2.48 EN $0.22
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Glowstone,nonfoil,0.14,https://bilgewatermarket.com/cards/VEN-133,normal,https://bilgewatermarket.com/assets/VEN-133-EN-DNCd1Yt6.png,¥0.66,$0.14,,Glowstone VEN-133/166 CN ¥0.66 EN $0.14
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Kayle, Justified",nonfoil,0.30,https://bilgewatermarket.com/cards/VEN-134,normal,https://bilgewatermarket.com/assets/VEN-134-EN-2unK_ljh.png,¥2.14,$0.30,,"Kayle, Justified VEN-134/166 CN ¥2.14 EN $0.30"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Kennen, Keeper of Balance",nonfoil,0.27,https://bilgewatermarket.com/cards/VEN-135,normal,https://bilgewatermarket.com/assets/VEN-135-EN-CetCr0Fl.png,¥2.56,$0.27,,"Kennen, Keeper of Balance VEN-135/166 CN ¥2.56 EN $0.27"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Kennen, Keeper of Balance",nonfoil,4.59,https://bilgewatermarket.com/cards/VEN-135a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-135a-EN-D0fbx7ia.png,¥11.23,$4.59,,"Kennen, Keeper of Balance VEN-135A/166 Showcase CN ¥11.23 EN $4.59"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Ambessa, Respected and Feared",nonfoil,0.49,https://bilgewatermarket.com/cards/VEN-136,normal,https://bilgewatermarket.com/assets/VEN-136-EN-DfUZ7aIr.png,¥2.67,$0.49,,"Ambessa, Respected and Feared VEN-136/166 CN ¥2.67 EN $0.49"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Ambessa, Respected and Feared",nonfoil,2.56,https://bilgewatermarket.com/cards/VEN-136a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-136a-EN-BKEg1eoS.png,¥7.94,$2.56,,"Ambessa, Respected and Feared VEN-136A/166 Showcase CN ¥7.94 EN $2.56"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Shady Spectacles,nonfoil,1.28,https://bilgewatermarket.com/cards/VEN-137,normal,https://bilgewatermarket.com/assets/VEN-137-EN-DJPd0p4y.png,¥7.80,$1.28,,Shady Spectacles VEN-137/166 CN ¥7.80 EN $1.28
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Shen, Leader of the Kinkou Order",nonfoil,0.32,https://bilgewatermarket.com/cards/VEN-138,normal,https://bilgewatermarket.com/assets/VEN-138-EN-BayAsprZ.png,¥1.08,$0.32,,"Shen, Leader of the Kinkou Order VEN-138/166 CN ¥1.08 EN $0.32"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Shen, Leader of the Kinkou Order",nonfoil,1.97,https://bilgewatermarket.com/cards/VEN-138a?print_variation=showcase,showcase,https://bilgewatermarket.com/assets/VEN-138a-EN-D6NZZPi1.png,¥6.88,$1.97,,"Shen, Leader of the Kinkou Order VEN-138A/166 Showcase CN ¥6.88 EN $1.97"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Akali, Rogue Assassin",nonfoil,0.23,https://bilgewatermarket.com/cards/VEN-139,normal,https://bilgewatermarket.com/assets/VEN-139-EN-BFDPdv9k.png,¥0.55,$0.23,,"Akali, Rogue Assassin VEN-139/166 CN ¥0.55 EN $0.23"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Shuriken Flip,nonfoil,10.10,https://bilgewatermarket.com/cards/VEN-140,normal,https://bilgewatermarket.com/assets/VEN-140-EN-CRFPFsXT.png,¥34.71,$10.10,,Shuriken Flip VEN-140/166 CN ¥34.71 EN $10.10
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Renekton, Butcher of the Sands",nonfoil,0.18,https://bilgewatermarket.com/cards/VEN-141,normal,https://bilgewatermarket.com/assets/VEN-141-EN-B7iijjIr.png,¥0.52,$0.18,,"Renekton, Butcher of the Sands VEN-141/166 CN ¥0.52 EN $0.18"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Dominus,nonfoil,0.61,https://bilgewatermarket.com/cards/VEN-142,normal,https://bilgewatermarket.com/assets/VEN-142-EN-CfX7ovFI.png,¥2.65,$0.61,,Dominus VEN-142/166 CN ¥2.65 EN $0.61
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Zed, Master of Shadows",nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-143,normal,https://bilgewatermarket.com/assets/VEN-143-EN-DVFlTrkm.png,¥0.55,$0.10,,"Zed, Master of Shadows VEN-143/166 CN ¥0.55 EN $0.10"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Death Mark,nonfoil,1.42,https://bilgewatermarket.com/cards/VEN-144,normal,https://bilgewatermarket.com/assets/VEN-144-EN-C8DwJ5eP.png,¥6.60,$1.42,,Death Mark VEN-144/166 CN ¥6.60 EN $1.42
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Nasus, Curator of the Sands",nonfoil,0.13,https://bilgewatermarket.com/cards/VEN-145,normal,https://bilgewatermarket.com/assets/VEN-145-EN-ZXyKsBTB.png,¥0.52,$0.13,,"Nasus, Curator of the Sands VEN-145/166 CN ¥0.52 EN $0.13"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Siphoning Strike,nonfoil,1.22,https://bilgewatermarket.com/cards/VEN-146,normal,https://bilgewatermarket.com/assets/VEN-146-EN-I1aNVw6w.png,¥6.63,$1.22,,Siphoning Strike VEN-146/166 CN ¥6.63 EN $1.22
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Shen, Eye of Twilight",nonfoil,0.11,https://bilgewatermarket.com/cards/VEN-147,normal,https://bilgewatermarket.com/assets/VEN-147-EN-Db0qigxf.png,¥0.52,$0.11,,"Shen, Eye of Twilight VEN-147/166 CN ¥0.52 EN $0.11"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Shadow Dash,nonfoil,0.41,https://bilgewatermarket.com/cards/VEN-148,normal,https://bilgewatermarket.com/assets/VEN-148-EN-BbJdmWxi.png,¥2.57,$0.41,,Shadow Dash VEN-148/166 CN ¥2.57 EN $0.41
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Jayce, Defender of Tomorrow",nonfoil,0.14,https://bilgewatermarket.com/cards/VEN-149,normal,https://bilgewatermarket.com/assets/VEN-149-EN-BEx9Q_bl.png,¥0.66,$0.14,,"Jayce, Defender of Tomorrow VEN-149/166 CN ¥0.66 EN $0.14"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Acceleration Gate,nonfoil,0.85,https://bilgewatermarket.com/cards/VEN-150,normal,https://bilgewatermarket.com/assets/VEN-150-EN-CM0x4JWd.png,¥10.33,$0.85,,Acceleration Gate VEN-150/166 CN ¥10.33 EN $0.85
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Mel, Soul's Reflection",nonfoil,0.15,https://bilgewatermarket.com/cards/VEN-151,normal,https://bilgewatermarket.com/assets/VEN-151-EN-CYB46DBN.png,¥0.92,$0.15,,"Mel, Soul's Reflection VEN-151/166 CN ¥0.92 EN $0.15"
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,Rebuttal,nonfoil,2.14,https://bilgewatermarket.com/cards/VEN-152,normal,https://bilgewatermarket.com/assets/VEN-152-EN-DotKJDJ5.png,¥15.26,$2.14,,Rebuttal VEN-152/166 CN ¥15.26 EN $2.14
2026-09-23T19:58:38+00:00,https://bilgewatermarket.com/cards,"Ambessa, Matriarch of War",nonfoil,0.10,https://bilgewatermarket.com/cards/VEN-153,normal,https://bilgewatermarket.com/assets/VEN-153-EN-dAsKZFPf.png,¥0.55,$0.10,,"Ambessa, Matriarch of War VEN-153/166 CN ¥0.55 EN $0.10"
